,train_size_pct,train_size,cross_val,raw_accuracy,latent_accuracy,raw_accuracy_std,latent_accuracy_std
0,1.25,44.0,2.0,0.17389586875255847,0.15039098335828974,0.06206621261226118,0.05248651799821366
1,12.5,443.0,2.0,0.2803541854338667,0.2981932927188061,0.03331947700097855,0.047902006412359976
2,25.0,886.0,2.0,0.3615473647163758,0.3764061936684132,0.05916215826677679,0.02733993148223083
3,37.5,1328.8,2.0,0.429521515987317,0.46858520054646335,0.05413154336413321,0.040539233410150706
4,50.0,1772.8,2.0,0.4759933755649805,0.5123235068569831,0.03124776334097267,0.014399215873804473
5,62.5,2215.8,2.0,0.5414021909139105,0.5638304515279305,0.027832486603891957,0.027350969443823578
6,75.0,2658.6,2.0,0.5891290153906483,0.6173801922831885,0.032920916403378,0.04340567607169227
7,87.5,3101.6,2.0,0.6144741589424368,0.6436852282911396,0.030796332143791277,0.03079867179689046
8,100.0,3545.6,2.0,0.6486129589348302,0.6811177313498242,0.027523314097927434,0.01382141468074847
